ID,Date_Shift,Pipe Size_Calculated,Date_Shift_Supervisor,Date_Shift_Supervisor_Helper,Production Supervisor,Input Date,Input Shift,Trolley no,Loading Time,Lava Temp,Homo Temp,TK Temp,Furnace Num,Temp Eject,Air time,Pipe Size,Size_actual,WT,Prod Rej,Prod Qty,Prod wt,Hour Cycle,Date for Output,Shift,QC Supervisor,QC Time,Accepted Pipes,Rejected Pipes,Check,Cavity,Cracks,R cracks,Ovality,Others,Accepted Wt,Rejected Wt,% R,Status
b76504b9,46082_l,153x500x20,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,1,13:10:00,,1190,775,F1,,32,asd259143,153,16,,5,80,26.06436343,27-03-2026,,,14:42:41,5,0,Ok,,,,,,80,0,0.00%,Inside Tunnel
2f528098,46082_l,550x350x50,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,1,13:10:00,,1190,775,F1,,32,asd534811,550,32,,2,64,26.06453704,27-03-2026,,,14:42:56,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
d957e97b,46082_l,436x500x20,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,2,14:10:00,,1190,775,F1,,32,asd221530,436,43,,2,86,26.0230787,27-03-2026,,,14:43:14,2,0,Ok,,,,,,86,0,0.00%,Inside Tunnel
582c22ca,46082_l,386x500x20,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,2,14:10:00,,1190,775,F1,,32,asd143430,386,38,,1,38,26.02359954,27-03-2026,,,14:43:59,1,0,Ok,,,,,,38,0,0.00%,Inside Tunnel
13a528aa,46082_l,336x500x20,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,2,14:10:00,,1190,775,F1,,32,asd961942,336,34,,4,136,26.02385417,27-03-2026,,,14:44:21,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
c04eb81c,46082_l,253x500x20,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,2,14:10:00,,1190,775,F1,,32,asd666794,253,26,,2,52,26.02405093,27-03-2026,,,14:44:38,2,0,Ok,,,,,,52,0,0.00%,Inside Tunnel
469c0716,46082_l,153x500x20,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,2,14:10:00,,1190,775,F1,,32,asd259143,153,16,,1,16,26.02423611,27-03-2026,,,14:44:54,1,0,Ok,,,,,,16,0,0.00%,Inside Tunnel
30dbcd77,46082_l, x x ,63b5c001,01-03-2026_l_Biradar H.K.,Biradar H.K.,01-03-2026,l,2,14:10:00,,1190,775,F1,,32,,#N/A,0,,,0,26.02440972,27-03-2026,,,14:45:09,0,0,Ok,,,,,,0,0,0.00%,Inside Tunnel
35121b8d,46108_l,436x500x20,135c2adb,27-03-2026_l_Khalate H.S.,Khalate H.S.,27-03-2026,l,29,14:00:00,,1210,810,F2,,34,asd221530,436,43,,10,430,0.04696759259,27-03-2026,,,15:07:38,10,0,Ok,,,,,,430,0,0.00%,Inside Tunnel
9767cf0d,46108_l,386x500x20,135c2adb,27-03-2026_l_Khalate H.S.,Khalate H.S.,27-03-2026,l,29,14:00:00,,1210,810,F2,,34,asd143430,386,38,,5,190,0.04717592592,27-03-2026,,,15:07:56,5,0,Ok,,,,,,190,0,0.00%,Inside Tunnel
ff9e63e4,46108_l,336x500x20,135c2adb,27-03-2026_l_Khalate H.S.,Khalate H.S.,27-03-2026,l,29,14:00:00,,1210,810,F2,,34,asd961942,336,34,,3,102,0.04732638889,27-03-2026,,,15:08:09,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
3338d153,46108_l,253x500x20,135c2adb,27-03-2026_l_Khalate H.S.,Khalate H.S.,27-03-2026,l,29,14:00:00,,1210,810,F2,,34,5fc89043,253,26,,6,156,0.04748842592,27-03-2026,,,15:08:23,6,0,Ok,,,,,,156,0,0.00%,Inside Tunnel
ce776982,46108_l,550x350x50,135c2adb,27-03-2026_l_Khalate H.S.,Khalate H.S.,27-03-2026,l,29,14:00:00,,1210,810,F2,,34,asd534811,550,32,,1,32,0.04768518519,27-03-2026,,,15:08:40,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
e10c0d8c,46082_ll,436x500x20,bc5fa36f,#N/A,,01-03-2026,ll,3,15:10:00,1090,1190,775,F1,805,32,asd221530,436,43,,5,215,26.00982639,27-03-2026,,,15:24:09,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
5f098370,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,3,15:10:00,,1190,775,F1,,34,asd221530,436,43,,5,215,26.03644676,27-03-2026,,,16:02:29,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
5cf51e6c,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,3,15:10:00,,1190,775,F1,,34,asd143430,386,38,,4,152,26.03731481,27-03-2026,,,16:03:44,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
4a1d8992,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,3,15:10:00,,1190,775,F1,,34,asd961942,336,34,,10,340,26.03755787,27-03-2026,,,16:04:05,10,0,Ok,,,,,,340,0,0.00%,Inside Tunnel
f537ad72,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,3,15:10:00,,1190,775,F1,,34,asd666794,253,26,,5,130,26.0377662,27-03-2026,,,16:04:23,5,0,Ok,,,,,,130,0,0.00%,Inside Tunnel
02a4e5cb,46082_ll,153x500x20,bbca8068,#N/A,,01-03-2026,ll,3,15:10:00,,1190,775,F1,,34,asd259143,153,16,,5,80,26.03796296,27-03-2026,,,16:04:40,5,0,Ok,,,,,,80,0,0.00%,Inside Tunnel
ca04bc97,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,3,15:10:00,,1190,775,F1,,34,asd534811,550,32,,2,64,26.03813657,27-03-2026,,,16:04:55,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
bca4b197,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,4,16:10:00,,1190,775,F1,,34,asd221530,436,43,,4,172,25.99663194,27-03-2026,,,16:05:09,4,0,Ok,,,,,,172,0,0.00%,Inside Tunnel
71142013,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,4,16:10:00,,1190,775,F1,,34,asd143430,386,38,,4,152,25.99710648,27-03-2026,,,16:05:50,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
1714da16,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,4,16:10:00,,1190,775,F1,,34,asd961942,336,34,,8,272,25.99731481,27-03-2026,,,16:06:08,8,0,Ok,,,,,,272,0,0.00%,Inside Tunnel
92376722,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,4,16:10:00,,1190,775,F1,,34,asd666794,253,26,,4,104,25.99747685,27-03-2026,,,16:06:22,4,0,Ok,,,,,,104,0,0.00%,Inside Tunnel
433dd7a9,46082_ll,153x500x20,bbca8068,#N/A,,01-03-2026,ll,4,16:10:00,,1190,775,F1,,34,asd259143,153,16,,3,48,25.99765046,27-03-2026,,,16:06:37,3,0,Ok,,,,,,48,0,0.00%,Inside Tunnel
2ada715f,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,4,16:10:00,,1190,775,F1,,34,asd534811,550,32,,1,32,25.9978125,27-03-2026,,,16:06:51,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
3e402da1,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,5,17:10:00,,1190,775,F1,,34,asd221530,436,43,,3,129,25.95630787,27-03-2026,,,16:07:05,3,0,Ok,,,,,,129,0,0.00%,Inside Tunnel
899bf9c1,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,5,17:10:00,,1190,775,F1,,34,asd143430,386,38,,3,114,25.95701389,27-03-2026,,,16:08:06,3,0,Ok,,,,,,114,0,0.00%,Inside Tunnel
ae0ccb05,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,5,16:10:00,,1190,775,F1,,34,asd961942,336,34,,6,204,26.00047454,27-03-2026,,,16:10:41,6,0,Ok,,,,,,204,0,0.00%,Inside Tunnel
abceb98c,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,5,16:10:00,,1190,775,F1,,34,asd666794,253,26,,3,78,26.00097222,27-03-2026,,,16:11:24,3,0,Ok,,,,,,78,0,0.00%,Inside Tunnel
b19ddb5b,46082_ll,153x500x20,bbca8068,#N/A,,01-03-2026,ll,5,16:10:00,,1190,775,F1,,34,asd259143,153,16,,3,48,26.00118056,27-03-2026,,,16:11:42,3,0,Ok,,,,,,48,0,0.00%,Inside Tunnel
2dac3775,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,5,16:10:00,,1190,775,F1,,34,asd534811,550,32,,1,32,26.00134259,27-03-2026,,,16:11:56,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
98d11afa,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,6,18:10:00,,1190,775,F1,,34,asd221530,436,43,,4,172,25.92384259,27-03-2026,,,16:20:20,4,0,Ok,,,,,,172,0,0.00%,Inside Tunnel
4f1e9f17,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,6,18:10:00,,1190,775,F1,,34,asd143430,386,38,,4,152,25.92460648,27-03-2026,,,16:21:26,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
7e13da62,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,6,18:10:00,,1190,775,F1,,34,asd961942,336,34,,8,272,25.92488426,27-03-2026,,,16:21:50,8,0,Ok,,,,,,272,0,0.00%,Inside Tunnel
a8d351be,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,6,18:10:00,,1190,775,F1,,34,asd666794,253,26,,4,104,25.92508102,27-03-2026,,,16:22:07,4,0,Ok,,,,,,104,0,0.00%,Inside Tunnel
0037130e,46082_ll,153x500x20,bbca8068,#N/A,,01-03-2026,ll,6,18:10:00,,1190,775,F1,,34,asd259143,153,16,,3,48,25.9252662,27-03-2026,,,16:22:23,3,0,Ok,,,,,,48,0,0.00%,Inside Tunnel
93e67a74,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,6,18:10:00,,1190,775,F1,,34,asd534811,550,32,,2,64,25.92542824,27-03-2026,,,16:22:37,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
8614215a,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,7,19:10:00,,1190,775,F1,,34,asd221530,436,43,,5,215,25.88542824,27-03-2026,,,16:25:01,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
494211ea,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,7,19:10:00,,1190,775,F1,,34,asd143430,386,38,,5,190,25.88597222,27-03-2026,,,16:25:48,5,0,Ok,,,,,,190,0,0.00%,Inside Tunnel
4e662cdf,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,7,19:10:00,,1190,775,F1,,34,asd961942,336,34,,9,306,25.88643519,27-03-2026,,,16:26:28,9,0,Ok,,,,,,306,0,0.00%,Inside Tunnel
d34cd541,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,7,19:10:00,,1190,775,F1,,34,asd666794,253,26,,5,130,25.88668981,27-03-2026,,,16:26:50,5,0,Ok,,,,,,130,0,0.00%,Inside Tunnel
2ff34ac6,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,7,19:10:00,,1190,775,F1,,34,asd534811,550,32,,2,64,25.88693287,27-03-2026,,,16:27:11,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
002e37f6,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,8,20:10:00,,1190,775,F1,,34,asd221530,436,43,,3,129,25.84612269,27-03-2026,,,16:28:25,3,0,Ok,,,,,,129,0,0.00%,Inside Tunnel
22e67e49,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,8,19:10:00,,1190,775,F1,,34,asd143430,386,38,,3,114,25.88849537,27-03-2026,,,16:29:26,3,0,Ok,,,,,,114,0,0.00%,Inside Tunnel
f005fe77,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,8,20:10:00,,1190,775,F1,,34,asd961942,336,34,,7,238,25.84711806,27-03-2026,,,16:29:51,7,0,Ok,,,,,,238,0,0.00%,Inside Tunnel
086b2198,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,8,20:10:00,,1190,775,F1,,34,asd666794,253,26,,3,78,25.84747685,27-03-2026,,,16:30:22,3,0,Ok,,,,,,78,0,0.00%,Inside Tunnel
df76f9ef,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,9,21:10:00,,1190,775,F1,,34,asd221530,436,43,,5,215,25.81131944,27-03-2026,,,16:38:18,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
a5d5b5a8,46082_ll, x x ,bbca8068,#N/A,,01-03-2026,ll,9,21:10:00,,1190,775,F1,,34,,#N/A,0,,,0,25.8127662,27-03-2026,,,16:40:23,0,0,Ok,,,,,,0,0,0.00%,Inside Tunnel
bf506464,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,9,21:10:00,,1190,775,F1,,34,asd143430,386,38,,5,190,25.81292824,27-03-2026,,,16:40:37,5,0,Ok,,,,,,190,0,0.00%,Inside Tunnel
aa797031,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,9,21:10:00,,1190,775,F1,,34,asd961942,336,34,,10,340,25.81321759,27-03-2026,,,16:41:02,10,0,Ok,,,,,,340,0,0.00%,Inside Tunnel
90bbaf25,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,9,21:10:00,,1190,775,F1,,34,asd666794,253,26,,5,130,25.81344907,27-03-2026,,,16:41:22,5,0,Ok,,,,,,130,0,0.00%,Inside Tunnel
f5ca6b4f,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,9,21:10:00,,1190,775,F1,,34,asd534811,550,32,,2,64,25.81364583,27-03-2026,,,16:41:39,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
7c2af673,46082_ll,436x500x20,bbca8068,#N/A,,01-03-2026,ll,10,22:10:00,,1190,775,F1,,34,asd221530,436,43,,5,215,25.77215278,27-03-2026,,,16:41:54,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
313ae85e,46082_ll,386x500x20,bbca8068,#N/A,,01-03-2026,ll,10,22:10:00,,1190,775,F1,,34,asd143430,386,38,,5,190,25.77299769,27-03-2026,,,16:43:07,5,0,Ok,,,,,,190,0,0.00%,Inside Tunnel
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a95a7260,46082_ll,336x500x20,bbca8068,#N/A,,01-03-2026,ll,10,22:10:00,,1190,775,F1,,34,asd961942,336,34,,10,340,25.77395833,27-03-2026,,,16:44:30,10,0,Ok,,,,,,340,0,0.00%,Inside Tunnel
d1f91245,46082_ll,253x500x20,bbca8068,#N/A,,01-03-2026,ll,10,22:10:00,,1190,775,F1,,34,asd666794,253,26,,5,130,25.77415509,27-03-2026,,,16:44:47,5,0,Ok,,,,,,130,0,0.00%,Inside Tunnel
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e808b608,46082_ll,550x350x50,bbca8068,#N/A,,01-03-2026,ll,10,22:10:00,,1190,775,F1,,34,asd534811,550,32,,2,64,25.77439815,27-03-2026,,,16:45:08,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
de49c87c,46082_lll,436x500x20,cb679420,01-03-2026_lll_Bankar D.M.,Bankar D.M.,01-03-2026,lll,11,23:10:00,,1190,775,F1,,32,asd221530,436,43,,5,215,25.73621528,27-03-2026,,,16:50:09,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
243ea607,46082_lll,386x500x20,cb679420,01-03-2026_lll_Bankar D.M.,Bankar D.M.,01-03-2026,lll,11,23:10:00,,1190,775,F1,,32,asd143430,386,38,,5,190,25.7372338,27-03-2026,,,16:51:37,5,0,Ok,,,,,,190,0,0.00%,Inside Tunnel
de97b33e,46082_lll,336x500x20,cb679420,01-03-2026_lll_Bankar D.M.,Bankar D.M.,01-03-2026,lll,11,23:10:00,,1190,775,F1,,32,asd961942,336,34,,10,340,25.73760417,27-03-2026,,,16:52:09,10,0,Ok,,,,,,340,0,0.00%,Inside Tunnel
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd9c98f,46082_lll,253x500x20,cb679420,01-03-2026_lll_Bankar D.M.,Bankar D.M.,01-03-2026,lll,11,23:10:00,,1190,775,F1,,32,asd666794,253,26,,5,130,25.73799769,27-03-2026,,,16:52:43,5,0,Ok,,,,,,130,0,0.00%,Inside Tunnel
ae3c7367,46082_lll,550x350x50,cb679420,01-03-2026_lll_Bankar D.M.,Bankar D.M.,01-03-2026,lll,11,23:10:00,,1190,775,F1,,32,asd534811,550,32,,2,64,25.74008102,27-03-2026,,,16:55:43,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
18f7b210,46108_ll,489x500x20,0b126877,#N/A,,27-03-2026,ll,30,14:50:00,1160,,,F2,752,32,asd636462,489,48,,3,144,0.1097800926,27-03-2026,,,17:28:05,3,0,Ok,,,,,,144,0,0.00%,Inside Tunnel
b2c3afc7,46108_,436x500x20,0b126877,#N/A,,27-03-2026,,30,14:50:00,,,,F2,,30,asd221530,436,43,0,6,258,0.1111111111,27-03-2026,,,17:30:00,6,0,Ok,,,,,,258,0,0.00%,Inside Tunnel
440ae766,46108_,386x500x20,0b126877,#N/A,,27-03-2026,,30,14:50:00,,,,F2,,30,asd143430,386,38,0,3,114,0.1116087963,27-03-2026,,,17:30:43,3,0,Ok,,,,,,114,0,0.00%,Inside Tunnel
7354d498,46108_,336x500x20,0b126877,#N/A,,27-03-2026,,30,14:50:00,,,,F2,,30,asd961942,336,34,,3,102,0.1119444444,27-03-2026,,,17:31:12,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
c08f1bf0,46108_ll,253x500x20,0b126877,#N/A,,27-03-2026,ll,30,14:50:00,,,,F2,,30,5fc89043,253,26,,6,156,0.1123263889,27-03-2026,,,17:31:45,6,0,Ok,,,,,,156,0,0.00%,Inside Tunnel
828b4d9e,46108_ll,550x350x50,0b126877,#N/A,,27-03-2026,ll,30,14:50:00,,,,F2,,30,asd534811,550,32,,2,64,0.1129050926,27-03-2026,,,17:32:35,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
b20c9bdf,46108_ll,250x350x50,0b126877,#N/A,,27-03-2026,ll,30,14:50:00,,,,F2,,30,asd685787,250,15,,1,15,0.1148611111,27-03-2026,,,17:35:24,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
9706d5a5,46108_ll,489x500x20,0b126877,#N/A,,27-03-2026,ll,31,15:39:00,1147,,,F2,743,30,asd636462,489,48,0,5,240,0.0834375,27-03-2026,,,17:39:09,5,0,Ok,,,,,,240,0,0.00%,Inside Tunnel
9c94c8e3,46108_,436x500x20,0b126877,#N/A,,27-03-2026,,31,15:40:00,,,,F2,,30,asd221530,436,43,0,8,344,0.0833912037,27-03-2026,,,17:40:05,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
0b1edf43,46108_ll,386x500x20,0b126877,#N/A,,27-03-2026,ll,31,15:40:00,,,,F2,,30,asd143430,386,38,0,4,152,0.08378472222,27-03-2026,,,17:40:39,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
159a8aae,46108_ll,336x500x20,0b126877,#N/A,,27-03-2026,ll,31,15:40:00,,,,F2,,30,asd961942,336,34,0,4,136,0.08417824074,27-03-2026,,,17:41:13,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
3182ad70,46108_ll,253x500x20,0b126877,#N/A,,27-03-2026,ll,31,15:40:00,,,,F2,,32,5fc89043,253,26,0,8,208,0.08453703704,27-03-2026,,,17:41:44,8,0,Ok,,,,,,208,0,0.00%,Inside Tunnel
7b9b7011,46108_ll,550x350x50,0b126877,#N/A,,27-03-2026,ll,31,15:40:00,,,,F2,,30,asd534811,550,32,,2,64,0.08490740741,27-03-2026,,,17:42:16,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
8acf33b8,46108_ll,250x350x50,0b126877,#N/A,,27-03-2026,ll,31,15:40:00,,,,F2,,30,asd685787,250,15,,2,30,0.08527777778,27-03-2026,,,17:42:48,2,0,Ok,,,,,,30,0,0.00%,Inside Tunnel
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0d4b089,46108_ll,489x500x20,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,32,asd636462,489,48,,4,192,2.081365741,29-03-2026,l,Phalake Akshay,18:27:10,3,1,Ok,,1,,,,144,48,25.00%,QC Checked
86fa6078,46108_ll,436x500x20,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,30,asd221530,436,43,,7,301,2.081909722,29-03-2026,l,Phalake Akshay,18:27:57,6,1,Ok,,1,,,,258,43,14.29%,QC Checked
e32f3c8a,46108_ll,386x500x20,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,30,asd143430,386,38,,3,114,2.082291667,29-03-2026,l,Phalake Akshay,18:28:30,3,0,Ok,,0,,,,114,0,0.00%,QC Checked
0e31e3b3,46108_ll,336x500x20,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,30,asd961942,336,34,,3,102,2.082916667,29-03-2026,l,Phalake Akshay,18:29:24,2,1,Ok,,1,,,,68,34,33.33%,QC Checked
c9243928,46108_ll,253x500x20,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,30,asd666794,253,26,,6,156,2.084652778,29-03-2026,l,Phalake Akshay,18:31:54,5,1,Ok,,1,,,,130,26,16.67%,QC Checked
f2bcfb02,46108_ll,550x350x50,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,30,dda65b4a,550,32,,2,64,2.085520833,29-03-2026,l,Phalake Akshay,18:33:09,1,1,Ok,,,,,1,32,32,50.00%,QC Checked
ccc4abd1,46108_ll,250x350x50,0b126877,#N/A,,27-03-2026,ll,32,16:30:00,,,,F2,,30,asd685787,250,15,,1,15,2.090138889,29-03-2026,l,Phalake Akshay,18:39:48,1,0,Ok,,,0,,,15,0,0.00%,QC Checked
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bcfb8d1,46108_ll,489x500x20,0b126877,#N/A,,27-03-2026,ll,33,17:20:00,,,,F2,,32,asd636462,489,48,,4,192,2.092199074,29-03-2026,,Phalake Akshay,19:32:46,3,1,Ok,,1,,,,144,48,25.00%,QC Checked
596d5032,46108_ll,436x500x20,0b126877,#N/A,,27-03-2026,ll,33,17:20:00,,,,F2,,30,asd221530,436,43,,7,301,0.09271990741,27-03-2026,l,Phalake Akshay,19:33:31,7,0,Ok,,,0,,,301,0,0.00%,QC Checked
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1af5f02b,46108_ll,386x500x20,0b126877,#N/A,,27-03-2026,ll,33,17:20:00,,,,F2,,,asd143430,386,38,,3,114,2.096863426,29-03-2026,l,Phalake Akshay,19:39:29,2,1,Ok,,1,,,,76,38,33.33%,QC Checked
a2f0a412,46108_ll,336x500x20,0b126877,#N/A,,27-03-2026,ll,33,17:20:00,,,,F2,,30,asd961942,336,34,,3,102,2.117002315,29-03-2026,l,Phalake Akshay,20:08:29,3,0,Ok,0,,,,,102,0,0.00%,QC Checked
f7c2be8e,46108_ll,253x500x20,0b126877,#N/A,,27-03-2026,ll,33,17:20:00,,,,F2,,,asd666794,253,26,,6,156,2.118101852,29-03-2026,l,Phalake Akshay,20:10:04,6,0,Ok,0,,,,,156,0,0.00%,QC Checked
c9f6ca89,46108_ll,550x350x50,0b126877,#N/A,,27-03-2026,ll,33,17:20:00,,,,F2,,,asd534811,550,32,,2,64,2.120069444,29-03-2026,l,Phalake Akshay,20:12:54,2,0,Ok,0,,,,,64,0,0.00%,QC Checked
7f1e5357,46108_ll,489x500x20,0b126877,#N/A,,27-03-2026,ll,34,18:10:00,,,,F2,,32,asd636462,489,48,,4,192,0.1317013889,27-03-2026,,,21:19:39,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
44511275,46108_ll,436x500x20,0b126877,#N/A,,27-03-2026,ll,34,18:10:00,,,,F2,,30,asd221530,436,43,1,7,301,0.1322222222,27-03-2026,,,21:20:24,7,0,Ok,,,,,,301,0,0.00%,Inside Tunnel
2790cf10,46108_ll,386x500x20,0b126877,#N/A,,27-03-2026,ll,34,18:10:00,,,,F2,,30,asd143430,386,38,,4,152,0.1328356481,27-03-2026,,,21:21:17,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
75e8d419,46108_ll,336x500x20,0b126877,#N/A,,27-03-2026,ll,34,18:10:00,,,,F2,,30,asd961942,336,34,,4,136,0.1339467593,27-03-2026,,,21:22:53,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
61fc7cb5,46108_ll,253x500x20,0b126877,#N/A,,27-03-2026,ll,34,18:10:00,,,,F2,,30,asd666794,253,26,1,7,182,0.1343402778,27-03-2026,,,21:23:27,7,0,Ok,,,,,,182,0,0.00%,Inside Tunnel
33c2f1bf,46108_ll,550x350x50,0b126877,#N/A,,27-03-2026,ll,34,18:10:00,,,,F2,,30,dda65b4a,550,32,,1,32,0.1350810185,27-03-2026,,,21:24:31,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
1d6254d1,46108_ll,489x500x20,0b126877,#N/A,,27-03-2026,ll,35,19:00:00,,,,F2,,32,asd636462,489,48,,4,192,0.1130324074,27-03-2026,,,21:42:46,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
8a47b67a,46108_ll,436x500x20,0b126877,#N/A,,27-03-2026,ll,35,19:00:00,,,,F2,,,asd221530,436,43,,6,258,0.1137152778,27-03-2026,,,21:43:45,6,0,Ok,,,,,,258,0,0.00%,Inside Tunnel
b5a1c3a7,46108_,386x500x20,0b126877,#N/A,,27-03-2026,,35,19:00:00,,,,F2,,,asd143430,386,38,,3,114,0.1142592593,27-03-2026,,,21:44:32,3,0,Ok,,,,,,114,0,0.00%,Inside Tunnel
a811e76a,46108_ll,336x500x20,0b126877,#N/A,,27-03-2026,ll,35,19:00:00,,,,F2,,,asd961942,336,34,,3,102,0.1148726852,27-03-2026,,,21:45:25,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
24824533,46108_ll,253x500x20,0b126877,#N/A,,27-03-2026,ll,35,19:00:00,,,,F2,,,asd666794,253,26,1,5,130,0.1153587963,27-03-2026,,,21:46:07,5,0,Ok,,,,,,130,0,0.00%,Inside Tunnel
a8e9b56a,46108_ll,550x350x50,0b126877,#N/A,,27-03-2026,ll,35,19:00:00,,,,F2,,,asd534811,550,32,,1,32,0.115787037,27-03-2026,,,21:46:44,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
